id,ivr_test_index,annotator,word_index,word,start_s,end_s
ivr-hi-0124,124,ann1,30,पाते,10.275,10.685
ivr-hi-0124,124,ann1,31,हैं,10.693,10.943
ivr-hi-0124,124,ann1,32,वहाँ,11.326,11.726
ivr-hi-0124,124,ann1,33,साफ,11.96,12.21
ivr-hi-0124,124,ann1,34,सफाई,12.192,12.622
ivr-hi-0124,124,ann1,35,का,12.657,12.767
ivr-hi-0124,124,ann1,36,बहुत,12.764,13.104
ivr-hi-0124,124,ann1,37,ध्यान,13.104,13.404
ivr-hi-0124,124,ann1,38,रखा,13.398,13.688
ivr-hi-0124,124,ann1,39,जाता,13.676,14.116
ivr-hi-0124,124,ann1,40,है,14.109,14.359
ivr-hi-0124,124,ann1,41,उहाँ,14.356,14.656
ivr-hi-0124,124,ann1,42,की,14.665,14.815
ivr-hi-0124,124,ann1,43,दुकान,14.804,15.224
ivr-hi-0124,124,ann1,44,साफ,15.221,15.611
ivr-hi-0124,124,ann2,0,जहाँ,0.0,0.4
ivr-hi-0124,124,ann2,1,हमें,0.393,0.793
ivr-hi-0124,124,ann2,2,अच्छी,0.893,1.263
ivr-hi-0124,124,ann2,3,अच्छी,1.249,1.679
ivr-hi-0124,124,ann2,4,बुक,1.682,1.882
ivr-hi-0124,124,ann2,5,मिलती,1.867,2.397
ivr-hi-0124,124,ann2,6,हैं,2.377,2.727
ivr-hi-0124,124,ann2,7,अनेक,2.918,3.178
ivr-hi-0124,124,ann2,8,प्रकार,3.165,3.515
ivr-hi-0124,124,ann2,9,की,3.506,3.686
ivr-hi-0124,124,ann2,10,पुस्तिका,3.706,4.406
ivr-hi-0124,124,ann2,11,मिलती,4.402,4.812
ivr-hi-0124,124,ann2,12,हैं,4.804,5.134
ivr-hi-0124,124,ann2,13,वहाँ,5.515,5.795
ivr-hi-0124,124,ann2,14,पे,5.793,6.203
ivr-hi-0124,124,ann2,15,कई,6.21,6.55
ivr-hi-0124,124,ann2,16,तरह,6.535,6.795
ivr-hi-0124,124,ann2,17,की,6.767,6.907
ivr-hi-0124,124,ann2,18,समाचारे,6.906,7.646
ivr-hi-0124,124,ann2,19,बुक,7.632,7.872
ivr-hi-0124,124,ann2,20,मिलती,7.864,8.304
ivr-hi-0124,124,ann2,21,हैं,8.297,8.517
ivr-hi-0124,124,ann2,22,जहाँ,8.513,8.793
ivr-hi-0124,124,ann2,23,कि,8.792,8.912
ivr-hi-0124,124,ann2,24,हम,8.9,9.12
ivr-hi-0124,124,ann2,25,दूर,9.116,9.376
ivr-hi-0124,124,ann2,26,दूर,9.348,9.608
ivr-hi-0124,124,ann2,27,की,9.595,9.815
ivr-hi-0124,124,ann2,28,खबर,9.812,10.092
ivr-hi-0124,124,ann2,29,ले,10.09,10.32
ivr-hi-0124,124,ann2,30,पाते,10.306,10.696
ivr-hi-0124,124,ann2,31,हैं,10.662,10.912
ivr-hi-0124,124,ann2,32,वहाँ,11.311,11.861
ivr-hi-0124,124,ann2,33,साफ,11.852,12.232
ivr-hi-0124,124,ann2,34,सफाई,12.223,12.633
ivr-hi-0124,124,ann2,35,का,12.625,12.795
ivr-hi-0124,124,ann2,36,बहुत,12.81,13.08
ivr-hi-0124,124,ann2,37,ध्यान,13.088,13.408
ivr-hi-0124,124,ann2,38,रखा,13.398,13.738
ivr-hi-0124,124,ann2,39,जाता,13.738,14.148
ivr-hi-0124,124,ann2,40,है,14.124,14.394
ivr-hi-0124,124,ann2,41,उहाँ,14.387,14.737
ivr-hi-0124,124,ann2,42,की,14.727,14.857
ivr-hi-0124,124,ann2,43,दुकान,14.866,15.236
ivr-hi-0124,124,ann2,44,साफ,15.221,15.601
